"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20180118,서울특별시,11,용산구,11170,서울특별시,11,관악구,11620,7,87,5,478,69,9,11,9,42,23,13
20180118,서울특별시,11,용산구,11170,서울특별시,11,동작구,11590,6,72,8,330,42,3,8,8,33,14,6
20180118,서울특별시,11,용산구,11170,서울특별시,11,영등포구,11560,7,74,17,501,62,7,21,7,27,22,10
20180118,서울특별시,11,용산구,11170,서울특별시,11,금천구,11545,3,87,3,440,32,5,11,7,26,24,8
20180118,서울특별시,11,용산구,11170,서울특별시,11,구로구,11530,9,57,7,512,56,7,18,4,22,21,11
20180118,서울특별시,11,용산구,11170,서울특별시,11,강서구,11500,7,89,8,565,62,10,21,9,43,22,15
20180118,서울특별시,11,용산구,11170,서울특별시,11,양천구,11470,8,64,15,276,47,7,5,6,29,24,8
20180118,서울특별시,11,용산구,11170,서울특별시,11,마포구,11440,11,91,24,488,64,10,19,10,38,29,18
20180118,서울특별시,11,영등포구,11560,서울특별시,11,종로구,11110,7,57,22,45,21,0,22,4,21,10,5
20180118,서울특별시,11,영등포구,11560,서울특별시,11,중구,11140,0,88,30,69,20,0,38,0,38,14,10
20180118,서울특별시,11,영등포구,11560,서울특별시,11,용산구,11170,3,43,32,73,22,0,37,0,20,4,4
20180118,서울특별시,11,영등포구,11560,서울특별시,11,성동구,11200,4,46,33,77,25,0,28,0,39,22,12
20180118,서울특별시,11,영등포구,11560,서울특별시,11,광진구,11215,8,59,56,71,17,4,35,5,34,11,12
20180118,서울특별시,11,영등포구,11560,서울특별시,11,동대문구,11230,0,69,33,68,26,0,35,0,51,11,8
20180118,서울특별시,11,영등포구,11560,서울특별시,11,중랑구,11260,0,62,40,57,18,0,27,0,32,6,13
20180118,서울특별시,11,영등포구,11560,서울특별시,11,성북구,11290,0,55,31,60,30,0,48,4,65,17,7
20180118,서울특별시,11,영등포구,11560,서울특별시,11,강북구,11305,0,34,22,52,16,0,24,0,25,9,4
20180118,서울특별시,11,용산구,11170,서울특별시,11,서대문구,11410,5,45,7,280,48,5,13,4,23,20,6
20180118,서울특별시,11,용산구,11170,서울특별시,11,은평구,11380,6,58,6,287,46,8,13,8,24,15,9
20180118,서울특별시,11,용산구,11170,서울특별시,11,노원구,11350,8,63,9,318,51,3,17,3,32,14,11
20180118,서울특별시,11,용산구,11170,서울특별시,11,도봉구,11320,5,37,0,243,32,0,4,0,27,21,0
20180118,서울특별시,11,용산구,11170,서울특별시,11,강북구,11305,4,40,4,172,23,3,6,4,20,6,5
20180118,서울특별시,11,용산구,11170,서울특별시,11,성북구,11290,7,66,14,375,43,5,13,9,51,21,6
20180118,서울특별시,11,용산구,11170,서울특별시,11,중랑구,11260,7,40,9,265,40,5,8,3,28,11,10
20180118,서울특별시,11,용산구,11170,서울특별시,11,동대문구,11230,8,63,3,314,36,4,13,5,36,12,5
20180118,서울특별시,11,용산구,11170,서울특별시,11,광진구,11215,9,59,12,359,66,0,12,6,42,25,12
20180118,서울특별시,11,용산구,11170,서울특별시,11,성동구,11200,8,50,7,299,37,7,13,4,31,25,10
20180118,서울특별시,11,용산구,11170,서울특별시,11,용산구,11170,4,104,17,511,49,0,10,4,33,18,11
20180118,서울특별시,11,용산구,11170,서울특별시,11,중구,11140,11,82,24,378,34,3,14,5,23,13,12
20180118,서울특별시,11,용산구,11170,서울특별시,11,종로구,11110,3,58,49,246,30,5,6,3,18,13,5
20180118,서울특별시,11,성동구,11200,서울특별시,11,성동구,11200,0,177,45,19,37,6,23,41,87,70,19
20180118,서울특별시,11,성동구,11200,서울특별시,11,광진구,11215,9,111,35,15,53,7,26,25,67,67,3
20180118,서울특별시,11,성동구,11200,서울특별시,11,동대문구,11230,10,189,63,17,56,3,30,54,97,40,6
20180118,서울특별시,11,성동구,11200,서울특별시,11,중랑구,11260,5,152,44,14,46,8,22,44,52,45,4
20180118,서울특별시,11,성동구,11200,서울특별시,11,성북구,11290,8,131,59,28,47,7,24,54,97,72,19
20180118,서울특별시,11,성동구,11200,서울특별시,11,강북구,11305,5,93,40,19,32,0,13,36,56,29,5
20180118,서울특별시,11,성동구,11200,서울특별시,11,도봉구,11320,4,83,33,12,39,3,21,20,56,34,6
20180118,서울특별시,11,성동구,11200,서울특별시,11,노원구,11350,9,124,59,25,60,4,30,42,67,68,10
20180118,서울특별시,11,성동구,11200,서울특별시,11,은평구,11380,3,113,44,17,45,5,22,31,65,51,8
20180118,서울특별시,11,성동구,11200,서울특별시,11,서대문구,11410,10,68,29,20,22,0,14,15,47,43,7
20180118,서울특별시,11,성동구,11200,서울특별시,11,마포구,11440,11,128,44,26,65,9,27,43,100,93,13
20180118,서울특별시,11,성동구,11200,서울특별시,11,양천구,11470,7,261,51,18,61,7,22,47,65,55,11
20180118,서울특별시,11,성동구,11200,서울특별시,11,강서구,11500,11,315,45,32,64,7,41,63,89,93,17
20180118,서울특별시,11,성동구,11200,서울특별시,11,구로구,11530,7,184,45,23,56,6,36,39,64,57,9
20180118,서울특별시,11,성동구,11200,서울특별시,11,금천구,11545,4,96,15,25,26,5,9,15,51,41,20
20180118,서울특별시,11,성동구,11200,서울특별시,11,영등포구,11560,5,200,34,33,49,6,22,33,59,69,11
20180118,서울특별시,11,성동구,11200,서울특별시,11,동작구,11590,3,191,67,27,47,6,24,33,67,59,15
20180118,서울특별시,11,성동구,11200,서울특별시,11,관악구,11620,6,194,54,30,47,5,31,35,123,65,5
20180118,서울특별시,11,성동구,11200,서울특별시,11,서초구,11650,13,272,95,41,82,15,46,50,107,143,13
20180118,서울특별시,11,성동구,11200,서울특별시,11,강남구,11680,21,268,95,52,140,13,108,51,182,153,27
20180118,서울특별시,11,성동구,11200,서울특별시,11,송파구,11710,10,218,66,37,100,7,38,36,102,127,22
20180118,서울특별시,11,성동구,11200,서울특별시,11,강동구,11740,13,165,37,21,61,6,22,47,56,66,8
20180118,서울특별시,11,송파구,11710,서울특별시,11,강동구,11740,0,52,3,28,43,7,37,6,95,14,40
20180118,서울특별시,11,송파구,11710,서울특별시,11,송파구,11710,6,141,12,58,99,9,119,20,197,54,61
20180118,서울특별시,11,송파구,11710,서울특별시,11,강남구,11680,9,124,9,52,174,11,95,29,175,54,73
20180118,서울특별시,11,송파구,11710,서울특별시,11,서초구,11650,6,78,8,39,85,3,66,17,105,34,34
20180118,서울특별시,11,송파구,11710,서울특별시,11,관악구,11620,6,52,4,27,40,0,52,11,131,23,40
20180118,서울특별시,11,송파구,11710,서울특별시,11,동작구,11590,3,31,7,21,37,3,32,4,80,16,32
20180118,서울특별시,11,송파구,11710,서울특별시,11,영등포구,11560,0,51,9,35,43,3,42,20,82,29,43
20180118,서울특별시,11,송파구,11710,서울특별시,11,금천구,11545,0,56,0,33,26,0,14,5,79,23,27
20180118,서울특별시,11,송파구,11710,서울특별시,11,구로구,11530,7,43,0,41,43,4,34,10,96,26,37
20180118,서울특별시,11,송파구,11710,서울특별시,11,강서구,11500,6,62,8,47,61,6,59,9,151,36,61
20180118,서울특별시,11,송파구,11710,서울특별시,11,양천구,11470,0,44,8,31,45,3,32,8,90,25,44
20180118,서울특별시,11,송파구,11710,서울특별시,11,마포구,11440,5,59,6,30,50,3,57,19,105,25,48
20180118,서울특별시,11,송파구,11710,서울특별시,11,서대문구,11410,0,34,0,20,27,3,36,6,83,20,32
20180118,서울특별시,11,송파구,11710,서울특별시,11,은평구,11380,0,46,5,24,44,3,54,4,102,13,46
20180118,서울특별시,11,송파구,11710,서울특별시,11,노원구,11350,3,62,4,22,36,7,62,6,134,20,49
20180118,서울특별시,11,송파구,11710,서울특별시,11,도봉구,11320,9,28,0,25,27,3,37,3,75,16,26
20180118,서울특별시,11,송파구,11710,서울특별시,11,강북구,11305,0,23,4,17,22,0,17,6,82,13,26
20180118,서울특별시,11,송파구,11710,서울특별시,11,성북구,11290,4,44,5,20,50,7,41,11,142,37,34
20180118,서울특별시,11,송파구,11710,서울특별시,11,중랑구,11260,3,39,5,20,43,0,33,5,97,15,22
20180118,서울특별시,11,송파구,11710,서울특별시,11,동대문구,11230,8,44,0,19,37,5,32,0,94,22,28
20180118,서울특별시,11,관악구,11620,서울특별시,11,영등포구,11560,8,23,6,26,12,0,18,0,37,12,21
20180118,서울특별시,11,관악구,11620,서울특별시,11,금천구,11545,0,13,4,22,10,3,12,3,36,11,7
20180118,서울특별시,11,관악구,11620,서울특별시,11,구로구,11530,5,22,16,18,9,0,14,0,28,13,17
20180118,서울특별시,11,관악구,11620,서울특별시,11,강서구,11500,5,45,13,26,35,0,20,14,54,26,28
20180118,서울특별시,11,관악구,11620,서울특별시,11,양천구,11470,5,38,9,20,9,4,14,0,34,13,15
20180118,서울특별시,11,관악구,11620,서울특별시,11,마포구,11440,3,25,20,13,24,3,15,5,35,21,17
20180118,서울특별시,11,관악구,11620,서울특별시,11,서대문구,11410,0,18,22,14,13,0,13,5,24,19,14
20180118,서울특별시,11,관악구,11620,서울특별시,11,은평구,11380,3,19,15,10,12,0,21,6,49,19,18
20180118,서울특별시,11,송파구,11710,서울특별시,11,광진구,11215,9,43,6,18,26,6,38,10,81,23,29
20180118,서울특별시,11,송파구,11710,서울특별시,11,성동구,11200,6,46,5,28,30,0,34,10,84,43,23
20180118,서울특별시,11,금천구,11545,서울특별시,11,송파구,11710,22,113,21,124,176,22,119,14,161,89,188
20180118,서울특별시,11,금천구,11545,서울특별시,11,강동구,11740,17,69,20,61,81,10,56,16,103,46,80
20180118,서울특별시,11,송파구,11710,서울특별시,11,용산구,11170,7,37,0,39,36,0,30,9,61,15,29
20180118,서울특별시,11,송파구,11710,서울특별시,11,중구,11140,4,64,5,19,48,0,44,6,83,12,20
20180118,서울특별시,11,송파구,11710,서울특별시,11,종로구,11110,0,29,0,20,46,0,29,4,50,14,16
20180118,서울특별시,11,동대문구,11230,서울특별시,11,종로구,11110,7,25,5,16,30,3,37,0,43,15,4
20180118,서울특별시,11,동대문구,11230,서울특별시,11,중구,11140,11,44,6,13,34,0,26,0,72,17,4
20180118,서울특별시,11,동대문구,11230,서울특별시,11,용산구,11170,12,31,8,20,39,3,52,3,38,21,6
20180118,서울특별시,11,동대문구,11230,서울특별시,11,성동구,11200,13,44,7,20,41,3,41,3,83,20,9
20180118,서울특별시,11,동대문구,11230,서울특별시,11,광진구,11215,9,59,6,22,35,5,56,3,95,26,12
20180118,서울특별시,11,동대문구,11230,서울특별시,11,동대문구,11230,13,46,4,21,52,0,58,5,100,14,5
20180118,서울특별시,11,동대문구,11230,서울특별시,11,중랑구,11260,11,40,11,9,53,0,57,3,77,24,7
20180118,서울특별시,11,동대문구,11230,서울특별시,11,성북구,11290,12,57,14,14,43,6,48,4,117,28,11
20180118,서울특별시,11,강동구,11740,서울특별시,11,중구,11140,11,36,5,11,28,5,23,0,37,11,8
20180118,서울특별시,11,강동구,11740,서울특별시,11,종로구,11110,3,17,7,0,27,0,33,3,16,7,7
20180118,서울특별시,11,노원구,11350,서울특별시,11,송파구,11710,0,28,17,12,7,5,19,4,69,6,6
20180118,서울특별시,11,노원구,11350,서울특별시,11,강동구,11740,3,15,10,4,16,0,8,8,44,16,9
20180118,서울특별시,11,금천구,11545,서울특별시,11,종로구,11110,18,70,17,37,65,7,29,0,47,20,39
20180118,서울특별시,11,금천구,11545,서울특별시,11,중구,11140,3,75,22,69,105,11,40,0,55,38,393
20180118,서울특별시,11,금천구,11545,서울특별시,11,용산구,11170,13,61,11,74,77,5,29,4,60,41,83
20180118,서울특별시,11,금천구,11545,서울특별시,11,성동구,11200,5,51,9,52,64,3,43,12,92,52,80
20180118,서울특별시,11,금천구,11545,서울특별시,11,광진구,11215,15,59,7,59,78,3,60,10,82,31,96
20180118,서울특별시,11,동대문구,11230,서울특별시,11,강동구,11740,15,51,7,16,51,3,82,4,95,28,5
20180118,서울특별시,11,동대문구,11230,서울특별시,11,송파구,11710,24,86,19,28,85,9,116,3,145,27,12
20180118,서울특별시,11,동대문구,11230,서울특별시,11,강남구,11680,24,118,32,42,72,8,116,10,187,68,17
20180118,서울특별시,11,동대문구,11230,서울특별시,11,서초구,11650,20,72,11,28,63,8,71,7,84,29,11
20180118,서울특별시,11,동대문구,11230,서울특별시,11,관악구,11620,19,68,15,41,47,0,78,0,118,36,17
20180118,서울특별시,11,동대문구,11230,서울특별시,11,동작구,11590,15,40,6,26,34,4,53,7,84,21,8
20180118,서울특별시,11,동대문구,11230,서울특별시,11,영등포구,11560,9,58,12,25,42,0,70,0,99,30,10
20180118,서울특별시,11,동대문구,11230,서울특별시,11,금천구,11545,8,36,5,23,30,3,41,0,79,25,10
20180118,서울특별시,11,동대문구,11230,서울특별시,11,구로구,11530,15,67,10,24,43,7,59,4,82,19,12
20180118,서울특별시,11,동대문구,11230,서울특별시,11,강서구,11500,14,350,10,30,75,9,76,4,126,41,17
20180118,서울특별시,11,동대문구,11230,서울특별시,11,양천구,11470,13,57,16,26,59,0,51,5,96,17,11
20180118,서울특별시,11,동대문구,11230,서울특별시,11,마포구,11440,23,73,18,30,49,6,65,4,97,26,9
20180118,서울특별시,11,동대문구,11230,서울특별시,11,서대문구,11410,20,42,6,15,39,4,51,0,77,19,5
20180118,서울특별시,11,동대문구,11230,서울특별시,11,은평구,11380,7,55,6,10,37,0,77,0,115,30,13
20180118,서울특별시,11,동대문구,11230,서울특별시,11,노원구,11350,13,69,16,31,43,7,81,4,116,26,7
20180118,서울특별시,11,동대문구,11230,서울특별시,11,도봉구,11320,5,42,0,10,26,0,52,0,68,11,4
20180118,서울특별시,11,동대문구,11230,서울특별시,11,강북구,11305,6,33,6,14,36,0,46,3,61,24,4
20180118,서울특별시,11,관악구,11620,서울특별시,11,동작구,11590,4,20,18,18,20,0,10,0,25,27,19
20180118,서울특별시,11,관악구,11620,서울특별시,11,관악구,11620,7,36,14,18,24,5,35,0,36,36,31
20180118,서울특별시,11,관악구,11620,서울특별시,11,서초구,11650,0,33,20,23,36,0,15,6,39,17,22
20180118,서울특별시,11,관악구,11620,서울특별시,11,강남구,11680,9,46,35,35,39,3,27,8,65,32,39
20180118,서울특별시,11,구로구,11530,서울특별시,11,강동구,11740,3,212,11,63,48,7,38,4,133,16,35
20180118,서울특별시,11,구로구,11530,서울특별시,11,송파구,11710,9,327,6,114,112,17,54,8,227,34,67
20180118,서울특별시,11,구로구,11530,서울특별시,11,강남구,11680,13,519,13,141,165,24,70,11,248,33,65
20180118,서울특별시,11,구로구,11530,서울특별시,11,서초구,11650,5,325,14,123,90,5,35,4,185,15,44
20180118,서울특별시,11,구로구,11530,서울특별시,11,관악구,11620,0,248,4,74,58,6,40,7,133,29,66
20180118,서울특별시,11,구로구,11530,서울특별시,11,동작구,11590,4,215,8,49,45,5,37,8,113,11,37
20180118,서울특별시,11,구로구,11530,서울특별시,11,영등포구,11560,5,291,5,104,102,4,28,4,122,26,49
20180118,서울특별시,11,구로구,11530,서울특별시,11,금천구,11545,5,201,7,127,51,4,23,4,94,20,26
20180118,서울특별시,11,구로구,11530,서울특별시,11,구로구,11530,3,246,6,106,69,14,44,6,100,39,43
20180118,서울특별시,11,구로구,11530,서울특별시,11,강서구,11500,10,304,8,103,66,8,47,8,171,23,61
20180118,서울특별시,11,구로구,11530,서울특별시,11,양천구,11470,7,199,9,55,54,7,30,7,101,13,34
20180118,서울특별시,11,구로구,11530,서울특별시,11,마포구,11440,8,274,9,88,79,4,30,4,160,26,57
20180118,서울특별시,11,구로구,11530,서울특별시,11,서대문구,11410,3,187,0,52,42,6,31,6,83,22,25
20180118,서울특별시,11,구로구,11530,서울특별시,11,은평구,11380,3,183,8,46,58,8,37,0,124,13,41
20180118,서울특별시,11,구로구,11530,서울특별시,11,노원구,11350,4,216,6,64,52,4,28,6,101,20,47
20180118,서울특별시,11,구로구,11530,서울특별시,11,도봉구,11320,3,126,3,33,30,3,21,0,86,14,28
20180118,서울특별시,11,구로구,11530,서울특별시,11,강북구,11305,0,115,0,33,26,0,25,4,90,9,26
20180118,서울특별시,11,영등포구,11560,서울특별시,11,노원구,11350,3,58,29,73,33,3,50,4,44,11,11
20180118,서울특별시,11,영등포구,11560,서울특별시,11,은평구,11380,4,67,37,75,21,5,29,0,59,14,11
20180118,서울특별시,11,영등포구,11560,서울특별시,11,서대문구,11410,3,54,38,54,13,0,28,0,29,5,6
20180118,서울특별시,11,영등포구,11560,서울특별시,11,마포구,11440,7,85,115,84,27,5,38,3,38,15,17
20180118,서울특별시,11,영등포구,11560,서울특별시,11,양천구,11470,0,73,39,75,28,0,40,0,45,5,12
20180118,서울특별시,11,영등포구,11560,서울특별시,11,강서구,11500,11,122,56,134,54,5,60,6,66,15,17
20180118,서울특별시,11,영등포구,11560,서울특별시,11,구로구,11530,7,57,39,84,39,3,43,5,34,12,8
20180118,서울특별시,11,영등포구,11560,서울특별시,11,금천구,11545,3,58,27,65,22,3,20,4,29,9,17
20180118,서울특별시,11,영등포구,11560,서울특별시,11,영등포구,11560,10,72,45,93,47,8,54,3,48,8,28
20180118,서울특별시,11,구로구,11530,서울특별시,11,성북구,11290,4,269,6,59,47,8,42,5,181,23,38
20180118,서울특별시,11,금천구,11545,서울특별시,11,동대문구,11230,12,59,15,54,122,9,43,5,78,36,99
20180118,서울특별시,11,금천구,11545,서울특별시,11,중랑구,11260,12,64,14,61,56,8,26,7,68,33,81
20180118,서울특별시,11,금천구,11545,서울특별시,11,성북구,11290,12,71,14,66,108,14,59,12,90,52,121
20180118,서울특별시,11,금천구,11545,서울특별시,11,강북구,11305,12,45,7,40,55,4,50,9,364,18,327
20180118,서울특별시,11,금천구,11545,서울특별시,11,도봉구,11320,11,42,10,47,61,0,35,8,50,38,53
20180118,서울특별시,11,금천구,11545,서울특별시,11,노원구,11350,14,80,23,86,98,11,83,16,96,62,144
20180118,서울특별시,11,영등포구,11560,서울특별시,11,동작구,11590,0,71,39,71,21,0,38,0,37,5,13
20180118,서울특별시,11,영등포구,11560,서울특별시,11,관악구,11620,5,80,58,97,31,3,56,4,41,8,11
20180118,서울특별시,11,영등포구,11560,서울특별시,11,서초구,11650,9,85,43,116,39,0,56,4,46,19,14
20180118,서울특별시,11,영등포구,11560,서울특별시,11,강남구,11680,14,142,83,160,52,6,82,5,77,28,19
20180118,서울특별시,11,영등포구,11560,서울특별시,11,송파구,11710,11,101,52,146,55,6,71,0,65,28,17
20180118,서울특별시,11,영등포구,11560,서울특별시,11,강동구,11740,0,74,34,67,25,0,36,4,45,12,9
20180118,서울특별시,11,강동구,11740,서울특별시,11,용산구,11170,5,24,8,27,27,0,29,8,14,10,4
20180118,서울특별시,11,강동구,11740,서울특별시,11,성동구,11200,9,30,8,8,33,3,18,7,29,18,8
20180118,서울특별시,11,강동구,11740,서울특별시,11,광진구,11215,6,25,8,11,35,0,29,6,25,14,7
20180118,서울특별시,11,동작구,11590,서울특별시,11,종로구,11110,8,14,0,0,6,0,12,0,21,4,8
20180118,서울특별시,11,동작구,11590,서울특별시,11,중구,11140,8,24,5,6,13,0,4,0,27,8,9
20180118,서울특별시,11,동작구,11590,서울특별시,11,용산구,11170,6,8,0,18,8,3,7,0,14,5,7
20180118,서울특별시,11,동작구,11590,서울특별시,11,성동구,11200,10,16,5,0,17,3,6,9,20,9,7
20180118,서울특별시,11,동작구,11590,서울특별시,11,광진구,11215,9,14,0,8,16,3,9,5,34,5,16
20180118,서울특별시,11,강동구,11740,서울특별시,11,동대문구,11230,6,34,10,9,56,0,19,5,35,6,11
20180118,서울특별시,11,강동구,11740,서울특별시,11,중랑구,11260,15,36,5,6,30,5,17,8,27,14,8
20180118,서울특별시,11,강동구,11740,서울특별시,11,성북구,11290,15,34,9,9,43,0,27,0,67,29,4
20180118,서울특별시,11,강동구,11740,서울특별시,11,강북구,11305,7,20,4,11,28,0,19,0,19,7,4
20180118,서울특별시,11,강동구,11740,서울특별시,11,도봉구,11320,3,34,5,5,26,4,15,6,28,10,5
20180118,서울특별시,11,강동구,11740,서울특별시,11,노원구,11350,10,33,12,12,51,7,24,7,18,14,5
20180118,서울특별시,11,강동구,11740,서울특별시,11,은평구,11380,4,31,10,9,36,3,16,4,37,18,7
20180118,서울특별시,11,강동구,11740,서울특별시,11,서대문구,11410,4,16,17,8,27,0,10,10,13,11,7
20180118,서울특별시,11,강동구,11740,서울특별시,11,마포구,11440,12,44,15,17,57,0,32,0,34,13,9
20180118,서울특별시,11,강동구,11740,서울특별시,11,양천구,11470,8,30,10,10,46,3,18,7,20,16,3
20180118,서울특별시,11,강동구,11740,서울특별시,11,강서구,11500,22,72,14,15,58,4,30,11,39,17,22
20180118,서울특별시,11,강동구,11740,서울특별시,11,구로구,11530,7,28,8,8,46,4,32,5,31,22,11
20180118,서울특별시,11,강동구,11740,서울특별시,11,금천구,11545,0,14,7,5,45,0,14,0,24,12,3
20180118,서울특별시,11,강동구,11740,서울특별시,11,영등포구,11560,12,44,9,14,53,4,33,6,29,12,7
20180118,서울특별시,11,강동구,11740,서울특별시,11,동작구,11590,14,20,10,13,24,4,19,5,25,17,12
20180118,서울특별시,11,강동구,11740,서울특별시,11,관악구,11620,19,32,13,10,58,4,34,9,29,11,13
20180118,서울특별시,11,강북구,11305,서울특별시,11,강동구,11740,7,21,0,5,14,0,6,6,47,19,5
20180118,서울특별시,11,강북구,11305,서울특별시,11,송파구,11710,7,41,0,32,24,4,11,13,66,27,9
20180118,서울특별시,11,노원구,11350,서울특별시,11,강남구,11680,6,30,24,18,24,0,26,3,81,13,9
20180118,서울특별시,11,노원구,11350,서울특별시,11,서초구,11650,0,13,10,8,6,3,9,3,40,7,8
20180118,서울특별시,11,노원구,11350,서울특별시,11,관악구,11620,4,11,20,7,15,3,19,4,75,16,10
20180118,서울특별시,11,노원구,11350,서울특별시,11,동작구,11590,0,12,11,0,16,0,11,0,39,8,5
20180118,서울특별시,11,노원구,11350,서울특별시,11,영등포구,11560,5,23,9,10,24,0,31,0,46,7,7
20180118,서울특별시,11,노원구,11350,서울특별시,11,금천구,11545,5,9,6,12,5,0,7,6,44,16,3
20180118,서울특별시,11,노원구,11350,서울특별시,11,구로구,11530,0,13,12,3,18,3,13,0,46,11,7
20180118,서울특별시,11,노원구,11350,서울특별시,11,강서구,11500,6,22,12,5,13,0,22,5,81,23,11
20180118,서울특별시,11,노원구,11350,서울특별시,11,양천구,11470,0,6,9,13,11,3,12,4,43,21,6
20180118,서울특별시,11,노원구,11350,서울특별시,11,마포구,11440,0,17,7,8,16,0,16,6,61,17,8
20180118,서울특별시,11,노원구,11350,서울특별시,11,서대문구,11410,0,7,5,5,13,0,16,0,27,12,7
20180118,서울특별시,11,노원구,11350,서울특별시,11,은평구,11380,0,11,9,4,14,0,9,0,79,13,6
20180118,서울특별시,11,노원구,11350,서울특별시,11,노원구,11350,0,15,15,6,13,0,18,0,76,19,5
20180118,서울특별시,11,노원구,11350,서울특별시,11,도봉구,11320,3,14,4,7,10,0,13,3,47,12,3
20180118,서울특별시,11,노원구,11350,서울특별시,11,강북구,11305,0,11,11,4,4,0,10,0,23,7,13
20180118,서울특별시,11,강북구,11305,서울특별시,11,강남구,11680,6,41,0,24,32,5,12,8,69,30,10
20180118,서울특별시,11,강북구,11305,서울특별시,11,서초구,11650,11,26,3,13,17,6,9,7,29,14,8
20180118,서울특별시,11,강북구,11305,서울특별시,11,관악구,11620,11,30,0,0,17,0,11,5,62,15,12
20180118,서울특별시,11,강북구,11305,서울특별시,11,동작구,11590,0,19,0,11,7,0,8,0,35,9,5
20180118,서울특별시,11,강북구,11305,서울특별시,11,영등포구,11560,8,19,0,9,13,4,10,6,47,14,5
20180118,서울특별시,11,강북구,11305,서울특별시,11,금천구,11545,5,23,0,11,4,0,5,3,33,6,0
20180118,서울특별시,11,강북구,11305,서울특별시,11,구로구,11530,7,13,4,9,11,0,7,5,49,21,10
20180118,서울특별시,11,강북구,11305,서울특별시,11,강서구,11500,7,34,3,22,23,4,10,7,76,16,8
20180118,서울특별시,11,강북구,11305,서울특별시,11,양천구,11470,0,19,0,9,15,0,7,3,50,20,9
20180118,서울특별시,11,강북구,11305,서울특별시,11,마포구,11440,13,18,0,17,14,3,5,7,43,23,7
20180118,서울특별시,11,강북구,11305,서울특별시,11,서대문구,11410,4,10,0,6,10,0,11,8,20,13,5
20180118,서울특별시,11,강북구,11305,서울특별시,11,은평구,11380,11,22,0,12,11,0,6,6,58,13,9
20180118,서울특별시,11,강북구,11305,서울특별시,11,노원구,11350,4,27,0,15,10,0,12,4,54,22,4
20180118,서울특별시,11,강북구,11305,서울특별시,11,도봉구,11320,0,12,0,8,18,0,11,4,46,8,7
20180118,서울특별시,11,강북구,11305,서울특별시,11,강북구,11305,0,27,0,9,10,0,14,6,39,15,3
20180118,서울특별시,11,강북구,11305,서울특별시,11,성북구,11290,3,23,3,17,13,0,15,9,66,16,7
20180118,서울특별시,11,강북구,11305,서울특별시,11,중랑구,11260,0,13,0,4,13,0,11,4,58,12,0
20180118,서울특별시,11,강동구,11740,서울특별시,11,서초구,11650,21,41,12,14,61,7,71,5,26,13,13
20180118,서울특별시,11,강동구,11740,서울특별시,11,강남구,11680,19,76,18,28,107,5,66,10,54,32,28
20180118,서울특별시,11,강동구,11740,서울특별시,11,송파구,11710,23,70,23,13,85,3,62,10,39,28,18
20180118,서울특별시,11,강동구,11740,서울특별시,11,강동구,11740,14,34,10,10,43,0,65,4,27,27,6
20180118,서울특별시,11,동작구,11590,서울특별시,11,동대문구,11230,10,18,3,6,16,4,10,3,40,8,8
20180118,서울특별시,11,동작구,11590,서울특별시,11,중랑구,11260,4,14,5,6,13,3,9,3,35,5,9
20180118,서울특별시,11,동작구,11590,서울특별시,11,성북구,11290,7,18,10,7,22,0,5,3,65,18,23
20180118,서울특별시,11,동작구,11590,서울특별시,11,강북구,11305,7,11,4,3,14,0,6,0,21,3,11
20180118,서울특별시,11,동작구,11590,서울특별시,11,도봉구,11320,8,9,4,5,15,0,5,3,31,4,9
20180118,서울특별시,11,동작구,11590,서울특별시,11,노원구,11350,8,19,3,5,26,0,8,5,28,10,14
20180118,서울특별시,11,동작구,11590,서울특별시,11,은평구,11380,10,23,9,8,22,0,3,0,35,9,13
20180118,서울특별시,11,동작구,11590,서울특별시,11,서대문구,11410,6,12,5,6,15,0,5,4,33,6,18
20180118,서울특별시,11,동작구,11590,서울특별시,11,마포구,11440,18,23,6,7,19,4,9,3,33,10,20
20180118,서울특별시,11,동작구,11590,서울특별시,11,양천구,11470,9,20,3,6,26,0,6,6,30,5,13
20180118,서울특별시,11,동작구,11590,서울특별시,11,강서구,11500,16,25,3,10,30,5,16,10,56,16,24
20180118,서울특별시,11,동작구,11590,서울특별시,11,구로구,11530,10,14,5,8,24,0,13,3,34,11,19
20180118,서울특별시,11,동작구,11590,서울특별시,11,금천구,11545,10,15,0,4,9,0,5,0,33,13,11
20180118,서울특별시,11,동작구,11590,서울특별시,11,영등포구,11560,7,13,7,10,27,0,9,5,33,9,17
20180118,서울특별시,11,동작구,11590,서울특별시,11,동작구,11590,18,38,14,5,20,0,11,3,38,13,24
20180118,서울특별시,11,동작구,11590,서울특별시,11,관악구,11620,23,23,6,4,23,0,15,9,36,11,28
20180118,서울특별시,11,동작구,11590,서울특별시,11,서초구,11650,14,35,8,8,34,3,8,4,35,5,15
20180118,서울특별시,11,동작구,11590,서울특별시,11,강남구,11680,24,40,5,17,40,9,17,6,72,12,33
